alpha,beta,mean_reward
0.4689655172413793,0.2896551724137931,0.4378589413655171
0.5137931034482759,0.2896551724137931,0.5274374050603449
0.5586206896551724,0.2896551724137931,0.6170158687551724
0.603448275862069,0.2896551724137931,0.7065943324499999
0.6482758620689655,0.2896551724137931,0.7961727961448274
0.693103448275862,0.2896551724137931,0.885751259839655
0.7379310344827585,0.2896551724137931,0.9753297235344824
0.7827586206896551,0.2896551724137931,1.06490818722931
0.8275862068965518,0.2896551724137931,1.154486650924138
0.8724137931034484,0.2896551724137931,1.2440651146189656
0.9172413793103449,0.2896551724137931,1.3336435783137932
0.9620689655172414,0.2896551724137931,1.4232220420086206
1.006896551724138,0.2896551724137931,1.5128005057034482
1.0517241379310345,0.2896551724137931,1.6023789693982757
1.096551724137931,0.2896551724137931,1.6919574330931035
1.1413793103448275,0.2896551724137931,1.7815358967879305
1.186206896551724,0.2896551724137931,1.8711143604827587
1.2310344827586206,0.2896551724137931,1.9606928241775858
1.2758620689655171,0.2896551724137931,2.0502712878724134
1.3206896551724137,0.2896551724137931,2.139849751567241
1.3655172413793102,0.2896551724137931,2.2294282152620686
1.410344827586207,0.2896551724137931,2.319006678956897
1.4551724137931035,0.2896551724137931,2.408585142651724
1.5,0.2896551724137931,2.4981636063465515
0.2,0.33448275862068966,-0.17687975538374384
0.24482758620689657,0.33448275862068966,-0.08730129168891623
0.2896551724137931,0.33448275862068966,0.002277172005911365
0.33448275862068966,0.33448275862068966,0.09185563570073893
0.3793103448275862,0.33448275862068966,0.18143409939556646
0.4241379310344828,0.33448275862068966,0.2710125630903941
0.4689655172413793,0.33448275862068966,0.36059102678522165
0.5137931034482759,0.33448275862068966,0.4501694904800492
0.5586206896551724,0.33448275862068966,0.5397479541748769
0.603448275862069,0.33448275862068966,0.6293264178697044
0.6482758620689655,0.33448275862068966,0.718904881564532
0.693103448275862,0.33448275862068966,0.8084833452593594
0.7379310344827585,0.33448275862068966,0.8980618089541871
0.7827586206896551,0.33448275862068966,0.9876402726490146
0.8275862068965518,0.33448275862068966,1.0772187363438426
0.8724137931034484,0.33448275862068966,1.1667972000386702
0.9172413793103449,0.33448275862068966,1.256375663733498
0.9620689655172414,0.33448275862068966,1.345954127428325
1.006896551724138,0.33448275862068966,1.4355325911231527
1.0517241379310345,0.33448275862068966,1.5251110548179803
1.096551724137931,0.33448275862068966,1.614689518512808
1.1413793103448275,0.33448275862068966,1.7042679822076354
1.186206896551724,0.33448275862068966,1.793846445902463
1.2310344827586206,0.33448275862068966,1.8834249095972904
1.2758620689655171,0.33448275862068966,1.973003373292118
1.3206896551724137,0.33448275862068966,2.062581836986945
1.3655172413793102,0.33448275862068966,2.152160300681773
1.410344827586207,0.33448275862068966,2.2417387643766014
1.4551724137931035,0.33448275862068966,2.3313172280714287
1.5,0.33448275862068966,2.4208956917662565
0.2,0.3793103448275862,-0.25414766996403937
0.24482758620689657,0.3793103448275862,-0.16456920626921176
0.2896551724137931,0.3793103448275862,-0.07499074257438415
0.33448275862068966,0.3793103448275862,0.014587721120443393
0.3793103448275862,0.3793103448275862,0.10416618481527092
0.4241379310344828,0.3793103448275862,0.19374464851009857
0.4689655172413793,0.3793103448275862,0.2833231122049261
0.5137931034482759,0.3793103448275862,0.37290157589975376
0.5586206896551724,0.3793103448275862,0.46248003959458134
0.603448275862069,0.3793103448275862,0.5520585032894089
0.6482758620689655,0.3793103448275862,0.6416369669842364
0.693103448275862,0.3793103448275862,0.731215430679064
0.7379310344827585,0.3793103448275862,0.8207938943738915
0.7827586206896551,0.3793103448275862,0.910372358068719
0.8275862068965518,0.3793103448275862,0.9999508217635469
0.8724137931034484,0.3793103448275862,1.0895292854583745
0.9172413793103449,0.3793103448275862,1.179107749153202
0.9620689655172414,0.3793103448275862,1.2686862128480294
1.006896551724138,0.3793103448275862,1.3582646765428572
1.0517241379310345,0.3793103448275862,1.4478431402376846
1.096551724137931,0.3793103448275862,1.5374216039325124
1.1413793103448275,0.3793103448275862,1.6270000676273397
1.186206896551724,0.3793103448275862,1.7165785313221675
1.2310344827586206,0.3793103448275862,1.8061569950169951
1.2758620689655171,0.3793103448275862,1.8957354587118225
1.3206896551724137,0.3793103448275862,1.9853139224066496
1.3655172413793102,0.3793103448275862,2.0748923861014776
1.410344827586207,0.3793103448275862,2.1644708497963054
1.4551724137931035,0.3793103448275862,2.254049313491133
1.5,0.3793103448275862,2.343627777185961
0.2,0.4241379310344828,-0.33141558454433506
0.24482758620689657,0.4241379310344828,-0.24183712084950743
0.2896551724137931,0.4241379310344828,-0.1522586571546798
0.33448275862068966,0.4241379310344828,-0.06268019345985223
0.3793103448275862,0.4241379310344828,0.02689827023497529
0.4241379310344828,0.4241379310344828,0.11647673392980298
0.4689655172413793,0.4241379310344828,0.20605519762463048
0.5137931034482759,0.4241379310344828,0.29563366131945806
0.5586206896551724,0.4241379310344828,0.38521212501428576
0.603448275862069,0.4241379310344828,0.4747905887091132
0.6482758620689655,0.4241379310344828,0.5643690524039408
0.693103448275862,0.4241379310344828,0.6539475160987683
0.7379310344827585,0.4241379310344828,0.7435259797935958
0.7827586206896551,0.4241379310344828,0.8331044434884234
0.8275862068965518,0.4241379310344828,0.9226829071832514
0.8724137931034484,0.4241379310344828,1.012261370878079
0.9172413793103449,0.4241379310344828,1.1018398345729066
0.9620689655172414,0.4241379310344828,1.191418298267734
1.006896551724138,0.4241379310344828,1.2809967619625613
1.0517241379310345,0.4241379310344828,1.3705752256573889
1.096551724137931,0.4241379310344828,1.460153689352217
1.1413793103448275,0.4241379310344828,1.5497321530470443
1.186206896551724,0.4241379310344828,1.6393106167418714
1.2310344827586206,0.4241379310344828,1.7288890804366992
1.2758620689655171,0.4241379310344828,1.8184675441315268
1.3206896551724137,0.4241379310344828,1.9080460078263546
1.3655172413793102,0.4241379310344828,1.9976244715211824
1.410344827586207,0.4241379310344828,2.08720293521601
1.4551724137931035,0.4241379310344828,2.1767813989108373
1.5,0.4241379310344828,2.266359862605665
0.2,0.4689655172413793,-0.40868349912463053
0.24482758620689657,0.4689655172413793,-0.31910503542980295
0.2896551724137931,0.4689655172413793,-0.22952657173497532
0.33448275862068966,0.4689655172413793,-0.13994810804014776
0.3793103448275862,0.4689655172413793,-0.05036964434532025
0.4241379310344828,0.4689655172413793,0.039208819349507436
0.4689655172413793,0.4689655172413793,0.12878728304433498
0.5137931034482759,0.4689655172413793,0.21836574673916256
0.5586206896551724,0.4689655172413793,0.3079442104339902
0.603448275862069,0.4689655172413793,0.3975226741288177
0.6482758620689655,0.4689655172413793,0.4871011378236452
0.693103448275862,0.4689655172413793,0.5766796015184728
0.7379310344827585,0.4689655172413793,0.6662580652133004
0.7827586206896551,0.4689655172413793,0.7558365289081278
0.8275862068965518,0.4689655172413793,0.8454149926029556
0.8724137931034484,0.4689655172413793,0.9349934562977834
0.9172413793103449,0.4689655172413793,1.0245719199926109
0.9620689655172414,0.4689655172413793,1.1141503836874382
1.006896551724138,0.4689655172413793,1.203728847382266
1.0517241379310345,0.4689655172413793,1.2933073110770936
1.096551724137931,0.4689655172413793,1.382885774771921
1.1413793103448275,0.4689655172413793,1.4724642384667486
1.186206896551724,0.4689655172413793,1.5620427021615764
1.2310344827586206,0.4689655172413793,1.651621165856404
1.2758620689655171,0.4689655172413793,1.7411996295512313
1.3206896551724137,0.4689655172413793,1.830778093246059
1.3655172413793102,0.4689655172413793,1.9203565569408867
1.410344827586207,0.4689655172413793,2.009935020635714
1.4551724137931035,0.4689655172413793,2.0995134843305427
1.5,0.4689655172413793,2.189091948025369
0.2,0.5137931034482759,-0.48595141370492617
0.24482758620689657,0.5137931034482759,-0.39637295001009853
0.2896551724137931,0.5137931034482759,-0.30679448631527095
0.33448275862068966,0.5137931034482759,-0.21721602262044337
0.3793103448275862,0.5137931034482759,-0.12763755892561585
0.4241379310344828,0.5137931034482759,-0.03805909523078819
0.4689655172413793,0.5137931034482759,0.05151936846403935
0.5137931034482759,0.5137931034482759,0.14109783215886693
0.5586206896551724,0.5137931034482759,0.2306762958536946
0.603448275862069,0.5137931034482759,0.32025475954852206
0.6482758620689655,0.5137931034482759,0.4098332232433496
0.693103448275862,0.5137931034482759,0.49941168693817717
0.7379310344827585,0.5137931034482759,0.5889901506330046
0.7827586206896551,0.5137931034482759,0.6785686143278322
0.8275862068965518,0.5137931034482759,0.7681470780226602
0.8724137931034484,0.5137931034482759,0.8577255417174877
0.9172413793103449,0.5137931034482759,0.9473040054123153
0.9620689655172414,0.5137931034482759,1.0368824691071428
1.006896551724138,0.5137931034482759,1.1264609328019706
1.0517241379310345,0.5137931034482759,1.216039396496798
1.096551724137931,0.5137931034482759,1.3056178601916255
1.1413793103448275,0.5137931034482759,1.395196323886453
1.186206896551724,0.5137931034482759,1.4847747875812805
1.2310344827586206,0.5137931034482759,1.574353251276108
1.2758620689655171,0.5137931034482759,1.6639317149709356
1.3206896551724137,0.5137931034482759,1.7535101786657634
1.3655172413793102,0.5137931034482759,1.8430886423605906
1.410344827586207,0.5137931034482759,1.9326671060554186
1.4551724137931035,0.5137931034482759,2.0222455697502464
1.5,0.5137931034482759,2.1118240334450737
0.2,0.5586206896551724,-0.5632193282852216
0.24482758620689657,0.5586206896551724,-0.473640864590394
0.2896551724137931,0.5586206896551724,-0.3840624008955665
0.33448275862068966,0.5586206896551724,-0.29448393720073895
0.3793103448275862,0.5586206896551724,-0.2049054735059114
0.4241379310344828,0.5586206896551724,-0.11532700981108372
0.4689655172413793,0.5586206896551724,-0.0257485461162562
0.5137931034482759,0.5586206896551724,0.0638299175785714
0.5586206896551724,0.5586206896551724,0.153408381273399
0.603448275862069,0.5586206896551724,0.2429868449682266
0.6482758620689655,0.5586206896551724,0.332565308663054
0.693103448275862,0.5586206896551724,0.42214377235788164
0.7379310344827585,0.5586206896551724,0.5117222360527092
0.7827586206896551,0.5586206896551724,0.6013006997475367
0.8275862068965518,0.5586206896551724,0.6908791634423647
0.8724137931034484,0.5586206896551724,0.7804576271371922
0.9172413793103449,0.5586206896551724,0.8700360908320197
0.9620689655172414,0.5586206896551724,0.9596145545268472
1.006896551724138,0.5586206896551724,1.049193018221675
1.0517241379310345,0.5586206896551724,1.1387714819165022
1.096551724137931,0.5586206896551724,1.22834994561133
1.1413793103448275,0.5586206896551724,1.3179284093061576
1.186206896551724,0.5586206896551724,1.407506873000985
1.2310344827586206,0.5586206896551724,1.4970853366958126
1.2758620689655171,0.5586206896551724,1.5866638003906401
1.3206896551724137,0.5586206896551724,1.6762422640854677
1.3655172413793102,0.5586206896551724,1.765820727780295
1.410344827586207,0.5586206896551724,1.8553991914751233
1.4551724137931035,0.5586206896551724,1.9449776551699507
1.5,0.5586206896551724,2.0345561188647783
0.2,0.603448275862069,-0.6404872428655173
0.24482758620689657,0.603448275862069,-0.5509087791706897
0.2896551724137931,0.603448275862069,-0.461330315475862
0.33448275862068966,0.603448275862069,-0.3717518517810345
0.3793103448275862,0.603448275862069,-0.2821733880862069
0.4241379310344828,0.603448275862069,-0.19259492439137924
0.4689655172413793,0.603448275862069,-0.10301646069655171
0.5137931034482759,0.603448275862069,-0.01343799700172411
0.5586206896551724,0.603448275862069,0.07614046669310351
0.603448275862069,0.603448275862069,0.16571893038793103
0.6482758620689655,0.603448275862069,0.2552973940827586
0.693103448275862,0.603448275862069,0.3448758577775861
0.7379310344827585,0.603448275862069,0.4344543214724136
0.7827586206896551,0.603448275862069,0.5240327851672413
0.8275862068965518,0.603448275862069,0.6136112488620692
0.8724137931034484,0.603448275862069,0.7031897125568968
0.9172413793103449,0.603448275862069,0.7927681762517242
0.9620689655172414,0.603448275862069,0.8823466399465518
1.006896551724138,0.603448275862069,0.9719251036413794
1.0517241379310345,0.603448275862069,1.0615035673362068
1.096551724137931,0.603448275862069,1.1510820310310346
1.1413793103448275,0.603448275862069,1.240660494725862
1.186206896551724,0.603448275862069,1.3302389584206897
1.2310344827586206,0.603448275862069,1.419817422115517
1.2758620689655171,0.603448275862069,1.509395885810345
1.3206896551724137,0.603448275862069,1.598974349505172
1.3655172413793102,0.603448275862069,1.6885528131999994
1.410344827586207,0.603448275862069,1.7781312768948276
1.4551724137931035,0.603448275862069,1.867709740589655
1.5,0.603448275862069,1.9572882042844824
0.2,0.6482758620689655,-0.7177551574458128
0.24482758620689657,0.6482758620689655,-0.6281766937509852
0.2896551724137931,0.6482758620689655,-0.5385982300561575
0.33448275862068966,0.6482758620689655,-0.44901976636132995
0.3793103448275862,0.6482758620689655,-0.3594413026665025
0.4241379310344828,0.6482758620689655,-0.2698628389716748
0.4689655172413793,0.6482758620689655,-0.18028437527684726
0.5137931034482759,0.6482758620689655,-0.09070591158201965
0.5586206896551724,0.6482758620689655,-0.0011274478871920236
0.603448275862069,0.6482758620689655,0.08845101580763551
0.6482758620689655,0.6482758620689655,0.178029479502463
0.693103448275862,0.6482758620689655,0.2676079431972906
0.7379310344827585,0.6482758620689655,0.3571864068921181
0.7827586206896551,0.6482758620689655,0.4467648705869457
0.8275862068965518,0.6482758620689655,0.5363433342817736
0.8724137931034484,0.6482758620689655,0.6259217979766012
0.9172413793103449,0.6482758620689655,0.7155002616714289
0.9620689655172414,0.6482758620689655,0.8050787253662561
1.006896551724138,0.6482758620689655,0.8946571890610839
1.0517241379310345,0.6482758620689655,0.9842356527559115
1.096551724137931,0.6482758620689655,1.0738141164507389
1.1413793103448275,0.6482758620689655,1.1633925801455662
1.186206896551724,0.6482758620689655,1.2529710438403938
1.2310344827586206,0.6482758620689655,1.3425495075352214
1.2758620689655171,0.6482758620689655,1.4321279712300492
1.3206896551724137,0.6482758620689655,1.5217064349248763
1.3655172413793102,0.6482758620689655,1.611284898619704
1.410344827586207,0.6482758620689655,1.7008633623145322
1.4551724137931035,0.6482758620689655,1.7904418260093595
1.5,0.6482758620689655,1.880020289704187
0.2,0.693103448275862,-0.7950230720261082
0.24482758620689657,0.693103448275862,-0.7054446083312805
0.2896551724137931,0.693103448275862,-0.6158661446364531
0.33448275862068966,0.693103448275862,-0.5262876809416255
0.3793103448275862,0.693103448275862,-0.4367092172467979
0.4241379310344828,0.693103448275862,-0.34713075355197026
0.4689655172413793,0.693103448275862,-0.2575522898571428
0.5137931034482759,0.693103448275862,-0.16797382616231515
0.5586206896551724,0.693103448275862,-0.07839536246748754
0.603448275862069,0.693103448275862,0.011183101227339998
0.6482758620689655,0.693103448275862,0.1007615649221675
0.693103448275862,0.693103448275862,0.19034002861699503
0.7379310344827585,0.693103448275862,0.2799184923118226
0.7827586206896551,0.693103448275862,0.3694969560066502
0.8275862068965518,0.693103448275862,0.459075419701478
0.8724137931034484,0.693103448275862,0.5486538833963056
0.9172413793103449,0.693103448275862,0.6382323470911333
0.9620689655172414,0.693103448275862,0.7278108107859607
1.006896551724138,0.693103448275862,0.8173892744807884
1.0517241379310345,0.693103448275862,0.9069677381756158
1.096551724137931,0.693103448275862,0.9965462018704432
1.1413793103448275,0.693103448275862,1.0861246655652712
1.186206896551724,0.693103448275862,1.1757031292600986
1.2310344827586206,0.693103448275862,1.265281592954926
1.2758620689655171,0.693103448275862,1.3548600566497535
1.3206896551724137,0.693103448275862,1.444438520344581
1.3655172413793102,0.693103448275862,1.534016984039409
1.410344827586207,0.693103448275862,1.6235954477342365
1.4551724137931035,0.693103448275862,1.7131739114290643
1.5,0.693103448275862,1.8027523751238916
0.2,0.7379310344827585,-0.8722909866064038
0.24482758620689657,0.7379310344827585,-0.7827125229115762
0.2896551724137931,0.7379310344827585,-0.6931340592167485
0.33448275862068966,0.7379310344827585,-0.6035555955219211
0.3793103448275862,0.7379310344827585,-0.5139771318270936
0.4241379310344828,0.7379310344827585,-0.42439866813226584
0.4689655172413793,0.7379310344827585,-0.33482020443743826
0.5137931034482759,0.7379310344827585,-0.24524174074261076
0.5586206896551724,0.7379310344827585,-0.1556632770477831
0.603448275862069,0.7379310344827585,-0.06608481335295555
0.6482758620689655,0.7379310344827585,0.023493650341871963
0.693103448275862,0.7379310344827585,0.11307211403669952
0.7379310344827585,0.7379310344827585,0.20265057773152706
0.7827586206896551,0.7379310344827585,0.29222904142635453
0.8275862068965518,0.7379310344827585,0.38180750512118256
0.8724137931034484,0.7379310344827585,0.47138596881601014
0.9172413793103449,0.7379310344827585,0.5609644325108376
0.9620689655172414,0.7379310344827585,0.6505428962056652
1.006896551724138,0.7379310344827585,0.7401213599004928
1.0517241379310345,0.7379310344827585,0.8296998235953202
1.096551724137931,0.7379310344827585,0.9192782872901478
1.1413793103448275,0.7379310344827585,1.008856750984975
1.186206896551724,0.7379310344827585,1.098435214679803
1.2310344827586206,0.7379310344827585,1.1880136783746305
1.2758620689655171,0.7379310344827585,1.2775921420694583
1.3206896551724137,0.7379310344827585,1.3671706057642854
1.3655172413793102,0.7379310344827585,1.456749069459113
1.410344827586207,0.7379310344827585,1.546327533153941
1.4551724137931035,0.7379310344827585,1.6359059968487688
1.5,0.7379310344827585,1.725484460543596
0.2,0.7827586206896551,-0.9495589011866994
0.24482758620689657,0.7827586206896551,-0.8599804374918716
0.2896551724137931,0.7827586206896551,-0.7704019737970442
0.33448275862068966,0.7827586206896551,-0.6808235101022165
0.3793103448275862,0.7827586206896551,-0.5912450464073891
0.4241379310344828,0.7827586206896551,-0.5016665827125614
0.4689655172413793,0.7827586206896551,-0.41208811901773384
0.5137931034482759,0.7827586206896551,-0.32250965532290626
0.5586206896551724,0.7827586206896551,-0.2329311916280786
0.603448275862069,0.7827586206896551,-0.14335272793325107
0.6482758620689655,0.7827586206896551,-0.053774264238423554
0.693103448275862,0.7827586206896551,0.03580419945640399
0.7379310344827585,0.7827586206896551,0.12538266315123153
0.7827586206896551,0.7827586206896551,0.2149611268460591
0.8275862068965518,0.7827586206896551,0.30453959054088703
0.8724137931034484,0.7827586206896551,0.3941180542357146
0.9172413793103449,0.7827586206896551,0.48369651793054225
0.9620689655172414,0.7827586206896551,0.5732749816253696
1.006896551724138,0.7827586206896551,0.6628534453201972
1.0517241379310345,0.7827586206896551,0.7524319090150248
1.096551724137931,0.7827586206896551,0.8420103727098525
1.1413793103448275,0.7827586206896551,0.9315888364046797
1.186206896551724,0.7827586206896551,1.0211673000995074
1.2310344827586206,0.7827586206896551,1.1107457637943348
1.2758620689655171,0.7827586206896551,1.2003242274891626
1.3206896551724137,0.7827586206896551,1.28990269118399
1.3655172413793102,0.7827586206896551,1.3794811548788177
1.410344827586207,0.7827586206896551,1.4690596185736455
1.4551724137931035,0.7827586206896551,1.5586380822684731
1.5,0.7827586206896551,1.6482165459633005
0.2,0.8275862068965518,-1.0268268157669955
0.24482758620689657,0.8275862068965518,-0.9372483520721676
0.2896551724137931,0.8275862068965518,-0.84766988837734
0.33448275862068966,0.8275862068965518,-0.7580914246825126
0.3793103448275862,0.8275862068965518,-0.668512960987685
0.4241379310344828,0.8275862068965518,-0.5789344972928572
0.4689655172413793,0.8275862068965518,-0.48935603359802976
0.5137931034482759,0.8275862068965518,-0.39977756990320223
0.5586206896551724,0.8275862068965518,-0.31019910620837454
0.603448275862069,0.8275862068965518,-0.220620642513547
0.6482758620689655,0.8275862068965518,-0.1310421788187195
0.693103448275862,0.8275862068965518,-0.04146371512389193
0.7379310344827585,0.8275862068965518,0.048114748570935596
0.7827586206896551,0.8275862068965518,0.13769321226576312
0.8275862068965518,0.8275862068965518,0.22727167596059114
0.8724137931034484,0.8275862068965518,0.31685013965541864
0.9172413793103449,0.8275862068965518,0.4064286033502462
0.9620689655172414,0.8275862068965518,0.49600706704507375
1.006896551724138,0.8275862068965518,0.5855855307399013
1.0517241379310345,0.8275862068965518,0.6751639944347289
1.096551724137931,0.8275862068965518,0.7647424581295563
1.1413793103448275,0.8275862068965518,0.854320921824384
1.186206896551724,0.8275862068965518,0.9438993855192115
1.2310344827586206,0.8275862068965518,1.0334778492140388
1.2758620689655171,0.8275862068965518,1.1230563129088664
1.3206896551724137,0.8275862068965518,1.212634776603694
1.3655172413793102,0.8275862068965518,1.3022132402985218
1.410344827586207,0.8275862068965518,1.3917917039933496
1.4551724137931035,0.8275862068965518,1.4813701676881774
1.5,0.8275862068965518,1.5709486313830048
0.2,0.8724137931034484,-1.1040947303472906
0.24482758620689657,0.8724137931034484,-1.0145162666524634
0.2896551724137931,0.8724137931034484,-0.9249378029576356
0.33448275862068966,0.8724137931034484,-0.8353593392628081
0.3793103448275862,0.8724137931034484,-0.7457808755679805
0.4241379310344828,0.8724137931034484,-0.6562024118731528
0.4689655172413793,0.8724137931034484,-0.5666239481783253
0.5137931034482759,0.8724137931034484,-0.4770454844834976
0.5586206896551724,0.8724137931034484,-0.38746702078867007
0.603448275862069,0.8724137931034484,-0.29788855709384254
0.6482758620689655,0.8724137931034484,-0.20831009339901502
0.693103448275862,0.8724137931034484,-0.11873162970418746
0.7379310344827585,0.8724137931034484,-0.02915316600935993
0.7827586206896551,0.8724137931034484,0.06042529768546764
0.8275862068965518,0.8724137931034484,0.15000376138029559
0.8724137931034484,0.8724137931034484,0.23958222507512317
0.9172413793103449,0.8724137931034484,0.32916068876995064
0.9620689655172414,0.8724137931034484,0.4187391524647783
1.006896551724138,0.8724137931034484,0.5083176161596057
1.0517241379310345,0.8724137931034484,0.5978960798544333
1.096551724137931,0.8724137931034484,0.6874745435492609
1.1413793103448275,0.8724137931034484,0.7770530072440885
1.186206896551724,0.8724137931034484,0.866631470938916
1.2310344827586206,0.8724137931034484,0.9562099346337437
1.2758620689655171,0.8724137931034484,1.045788398328571
1.3206896551724137,0.8724137931034484,1.1353668620233985
1.3655172413793102,0.8724137931034484,1.2249453257182261
1.410344827586207,0.8724137931034484,1.3145237894130541
1.4551724137931035,0.8724137931034484,1.4041022531078817
1.5,0.8724137931034484,1.493680716802709
0.2,0.9172413793103449,-1.1813626449275862
0.24482758620689657,0.9172413793103449,-1.0917841812327587
0.2896551724137931,0.9172413793103449,-1.0022057175379309
0.33448275862068966,0.9172413793103449,-0.9126272538431037
0.3793103448275862,0.9172413793103449,-0.823048790148276
0.4241379310344828,0.9172413793103449,-0.7334703264534482
0.4689655172413793,0.9172413793103449,-0.6438918627586208
0.5137931034482759,0.9172413793103449,-0.5543133990637932
0.5586206896551724,0.9172413793103449,-0.46473493536896554
0.603448275862069,0.9172413793103449,-0.3751564716741381
0.6482758620689655,0.9172413793103449,-0.28557800797931054
0.693103448275862,0.9172413793103449,-0.19599954428448302
0.7379310344827585,0.9172413793103449,-0.10642108058965549
0.7827586206896551,0.9172413793103449,-0.0168426168948279
0.8275862068965518,0.9172413793103449,0.07273584680000003
0.8724137931034484,0.9172413793103449,0.1623143104948276
0.9172413793103449,0.9172413793103449,0.25189277418965517
0.9620689655172414,0.9172413793103449,0.3414712378844827
1.006896551724138,0.9172413793103449,0.43104970157931016
1.0517241379310345,0.9172413793103449,0.5206281652741377
1.096551724137931,0.9172413793103449,0.6102066289689654
1.1413793103448275,0.9172413793103449,0.6997850926637929
1.186206896551724,0.9172413793103449,0.7893635563586203
1.2310344827586206,0.9172413793103449,0.8789420200534478
1.2758620689655171,0.9172413793103449,0.9685204837482754
1.3206896551724137,0.9172413793103449,1.058098947443103
1.3655172413793102,0.9172413793103449,1.1476774111379304
1.410344827586207,0.9172413793103449,1.2372558748327587
1.4551724137931035,0.9172413793103449,1.3268343385275858
1.5,0.9172413793103449,1.4164128022224136
0.2,0.9620689655172414,-1.258630559507882
0.24482758620689657,0.9620689655172414,-1.1690520958130544
0.2896551724137931,0.9620689655172414,-1.0794736321182268
0.33448275862068966,0.9620689655172414,-0.9898951684233989
0.3793103448275862,0.9620689655172414,-0.9003167047285716
0.4241379310344828,0.9620689655172414,-0.8107382410337438
0.4689655172413793,0.9620689655172414,-0.7211597773389163
0.5137931034482759,0.9620689655172414,-0.6315813136440888
0.5586206896551724,0.9620689655172414,-0.5420028499492612
0.603448275862069,0.9620689655172414,-0.45242438625443365
0.6482758620689655,0.9620689655172414,-0.36284592255960607
0.693103448275862,0.9620689655172414,-0.2732674588647785
0.7379310344827585,0.9620689655172414,-0.18368899516995102
0.7827586206896551,0.9620689655172414,-0.09411053147512342
0.8275862068965518,0.9620689655172414,-0.00453206778029549
0.8724137931034484,0.9620689655172414,0.08504639591453209
0.9172413793103449,0.9620689655172414,0.17462485960935964
0.9620689655172414,0.9620689655172414,0.26420332330418717
1.006896551724138,0.9620689655172414,0.3537817869990147
1.0517241379310345,0.9620689655172414,0.4433602506938422
1.096551724137931,0.9620689655172414,0.5329387143886698
1.1413793103448275,0.9620689655172414,0.6225171780834973
1.186206896551724,0.9620689655172414,0.712095641778325
